language,set_name,range_ordinal,range_start,range_end
python,sym_identifier_character_set_2,631,73120,73129
python,sym_identifier_character_set_2,632,73440,73462
python,sym_identifier_character_set_2,633,73472,73488
python,sym_identifier_character_set_2,634,73490,73530
python,sym_identifier_character_set_2,635,73534,73538
python,sym_identifier_character_set_2,636,73552,73562
python,sym_identifier_character_set_2,637,73648,73648
python,sym_identifier_character_set_2,638,73728,74649
python,sym_identifier_character_set_2,639,74752,74862
python,sym_identifier_character_set_2,640,74880,75075
python,sym_identifier_character_set_2,641,77712,77808
python,sym_identifier_character_set_2,642,77824,78895
python,sym_identifier_character_set_2,643,78912,78933
python,sym_identifier_character_set_2,644,78944,82938
python,sym_identifier_character_set_2,645,82944,83526
python,sym_identifier_character_set_2,646,90368,90425
python,sym_identifier_character_set_2,647,92160,92728
python,sym_identifier_character_set_2,648,92736,92766
python,sym_identifier_character_set_2,649,92768,92777
python,sym_identifier_character_set_2,650,92784,92862
python,sym_identifier_character_set_2,651,92864,92873
python,sym_identifier_character_set_2,652,92880,92909
python,sym_identifier_character_set_2,653,92912,92916
python,sym_identifier_character_set_2,654,92928,92982
python,sym_identifier_character_set_2,655,92992,92995
python,sym_identifier_character_set_2,656,93008,93017
python,sym_identifier_character_set_2,657,93027,93047
python,sym_identifier_character_set_2,658,93053,93071
python,sym_identifier_character_set_2,659,93504,93548
python,sym_identifier_character_set_2,660,93552,93561
python,sym_identifier_character_set_2,661,93760,93823
python,sym_identifier_character_set_2,662,93952,94026
python,sym_identifier_character_set_2,663,94031,94087
python,sym_identifier_character_set_2,664,94095,94111
python,sym_identifier_character_set_2,665,94176,94177
python,sym_identifier_character_set_2,666,94179,94180
python,sym_identifier_character_set_2,667,94192,94193
python,sym_identifier_character_set_2,668,94208,100343
python,sym_identifier_character_set_2,669,100352,101589
python,sym_identifier_character_set_2,670,101631,101640
python,sym_identifier_character_set_2,671,110576,110579
python,sym_identifier_character_set_2,672,110581,110587
python,sym_identifier_character_set_2,673,110589,110590
python,sym_identifier_character_set_2,674,110592,110882
python,sym_identifier_character_set_2,675,110898,110898
python,sym_identifier_character_set_2,676,110928,110930
python,sym_identifier_character_set_2,677,110933,110933
python,sym_identifier_character_set_2,678,110948,110951
python,sym_identifier_character_set_2,679,110960,111355
python,sym_identifier_character_set_2,680,113664,113770
python,sym_identifier_character_set_2,681,113776,113788
python,sym_identifier_character_set_2,682,113792,113800
python,sym_identifier_character_set_2,683,113808,113817
python,sym_identifier_character_set_2,684,113821,113822
python,sym_identifier_character_set_2,685,118000,118009
python,sym_identifier_character_set_2,686,118528,118573
python,sym_identifier_character_set_2,687,118576,118598
python,sym_identifier_character_set_2,688,119141,119145
python,sym_identifier_character_set_2,689,119149,119154
python,sym_identifier_character_set_2,690,119163,119170
python,sym_identifier_character_set_2,691,119173,119179
python,sym_identifier_character_set_2,692,119210,119213
python,sym_identifier_character_set_2,693,119362,119364
python,sym_identifier_character_set_2,694,119808,119892
python,sym_identifier_character_set_2,695,119894,119964
python,sym_identifier_character_set_2,696,119966,119967
python,sym_identifier_character_set_2,697,119970,119970
python,sym_identifier_character_set_2,698,119973,119974
python,sym_identifier_character_set_2,699,119977,119980
python,sym_identifier_character_set_2,700,119982,119993
python,sym_identifier_character_set_2,701,119995,119995
python,sym_identifier_character_set_2,702,119997,120003
python,sym_identifier_character_set_2,703,120005,120069
python,sym_identifier_character_set_2,704,120071,120074
python,sym_identifier_character_set_2,705,120077,120084
python,sym_identifier_character_set_2,706,120086,120092
python,sym_identifier_character_set_2,707,120094,120121
python,sym_identifier_character_set_2,708,120123,120126
python,sym_identifier_character_set_2,709,120128,120132
python,sym_identifier_character_set_2,710,120134,120134
python,sym_identifier_character_set_2,711,120138,120144
python,sym_identifier_character_set_2,712,120146,120485
python,sym_identifier_character_set_2,713,120488,120512
python,sym_identifier_character_set_2,714,120514,120538
python,sym_identifier_character_set_2,715,120540,120570
python,sym_identifier_character_set_2,716,120572,120596
python,sym_identifier_character_set_2,717,120598,120628
python,sym_identifier_character_set_2,718,120630,120654
python,sym_identifier_character_set_2,719,120656,120686
python,sym_identifier_character_set_2,720,120688,120712
python,sym_identifier_character_set_2,721,120714,120744
python,sym_identifier_character_set_2,722,120746,120770
python,sym_identifier_character_set_2,723,120772,120779
python,sym_identifier_character_set_2,724,120782,120831
python,sym_identifier_character_set_2,725,121344,121398
python,sym_identifier_character_set_2,726,121403,121452
python,sym_identifier_character_set_2,727,121461,121461
python,sym_identifier_character_set_2,728,121476,121476
python,sym_identifier_character_set_2,729,121499,121503
python,sym_identifier_character_set_2,730,121505,121519
python,sym_identifier_character_set_2,731,122624,122654
python,sym_identifier_character_set_2,732,122661,122666
python,sym_identifier_character_set_2,733,122880,122886
python,sym_identifier_character_set_2,734,122888,122904
python,sym_identifier_character_set_2,735,122907,122913
python,sym_identifier_character_set_2,736,122915,122916
python,sym_identifier_character_set_2,737,122918,122922
python,sym_identifier_character_set_2,738,122928,122989
python,sym_identifier_character_set_2,739,123023,123023
python,sym_identifier_character_set_2,740,123136,123180
python,sym_identifier_character_set_2,741,123184,123197
python,sym_identifier_character_set_2,742,123200,123209
python,sym_identifier_character_set_2,743,123214,123214
python,sym_identifier_character_set_2,744,123536,123566
python,sym_identifier_character_set_2,745,123584,123641
python,sym_identifier_character_set_2,746,124112,124153
python,sym_identifier_character_set_2,747,124368,124410
python,sym_identifier_character_set_2,748,124896,124902
python,sym_identifier_character_set_2,749,124904,124907
python,sym_identifier_character_set_2,750,124909,124910
python,sym_identifier_character_set_2,751,124912,124926
python,sym_identifier_character_set_2,752,124928,125124
python,sym_identifier_character_set_2,753,125136,125142
python,sym_identifier_character_set_2,754,125184,125259
python,sym_identifier_character_set_2,755,125264,125273
python,sym_identifier_character_set_2,756,126464,126467
python,sym_identifier_character_set_2,757,126469,126495
python,sym_identifier_character_set_2,758,126497,126498
python,sym_identifier_character_set_2,759,126500,126500
python,sym_identifier_character_set_2,760,126503,126503
python,sym_identifier_character_set_2,761,126505,126514
python,sym_identifier_character_set_2,762,126516,126519
python,sym_identifier_character_set_2,763,126521,126521
python,sym_identifier_character_set_2,764,126523,126523
python,sym_identifier_character_set_2,765,126530,126530
python,sym_identifier_character_set_2,766,126535,126535
python,sym_identifier_character_set_2,767,126537,126537
python,sym_identifier_character_set_2,768,126539,126539
python,sym_identifier_character_set_2,769,126541,126543
python,sym_identifier_character_set_2,770,126545,126546
python,sym_identifier_character_set_2,771,126548,126548
python,sym_identifier_character_set_2,772,126551,126551
python,sym_identifier_character_set_2,773,126553,126553
python,sym_identifier_character_set_2,774,126555,126555
python,sym_identifier_character_set_2,775,126557,126557
python,sym_identifier_character_set_2,776,126559,126559
python,sym_identifier_character_set_2,777,126561,126562
python,sym_identifier_character_set_2,778,126564,126564
python,sym_identifier_character_set_2,779,126567,126570
python,sym_identifier_character_set_2,780,126572,126578
python,sym_identifier_character_set_2,781,126580,126583
python,sym_identifier_character_set_2,782,126585,126588
python,sym_identifier_character_set_2,783,126590,126590
python,sym_identifier_character_set_2,784,126592,126601
python,sym_identifier_character_set_2,785,126603,126619
python,sym_identifier_character_set_2,786,126625,126627
python,sym_identifier_character_set_2,787,126629,126633
python,sym_identifier_character_set_2,788,126635,126651
python,sym_identifier_character_set_2,789,130032,130041
python,sym_identifier_character_set_2,790,131072,173791
python,sym_identifier_character_set_2,791,173824,177977
python,sym_identifier_character_set_2,792,177984,178205
python,sym_identifier_character_set_2,793,178208,183969
python,sym_identifier_character_set_2,794,183984,191456
python,sym_identifier_character_set_2,795,191472,192093
python,sym_identifier_character_set_2,796,194560,195101
python,sym_identifier_character_set_2,797,196608,201546
python,sym_identifier_character_set_2,798,201552,205743
python,sym_identifier_character_set_2,799,917760,917999
r,sym_identifier_character_set_2,0,46,46
r,sym_identifier_character_set_2,1,65,90
r,sym_identifier_character_set_2,2,95,95
r,sym_identifier_character_set_2,3,97,122
r,sym_identifier_character_set_2,4,170,170
r,sym_identifier_character_set_2,5,181,181
r,sym_identifier_character_set_2,6,186,186
r,sym_identifier_character_set_2,7,192,214
r,sym_identifier_character_set_2,8,216,246
r,sym_identifier_character_set_2,9,248,705
r,sym_identifier_character_set_2,10,710,721
r,sym_identifier_character_set_2,11,736,740
r,sym_identifier_character_set_2,12,748,748
r,sym_identifier_character_set_2,13,750,750
r,sym_identifier_character_set_2,14,880,884
r,sym_identifier_character_set_2,15,886,887
r,sym_identifier_character_set_2,16,891,893
r,sym_identifier_character_set_2,17,895,895
r,sym_identifier_character_set_2,18,902,902
r,sym_identifier_character_set_2,19,904,906
r,sym_identifier_character_set_2,20,908,908
r,sym_identifier_character_set_2,21,910,929
r,sym_identifier_character_set_2,22,931,1013
r,sym_identifier_character_set_2,23,1015,1153
r,sym_identifier_character_set_2,24,1162,1327
r,sym_identifier_character_set_2,25,1329,1366
r,sym_identifier_character_set_2,26,1369,1369
r,sym_identifier_character_set_2,27,1376,1416
r,sym_identifier_character_set_2,28,1488,1514
r,sym_identifier_character_set_2,29,1519,1522
r,sym_identifier_character_set_2,30,1568,1610
r,sym_identifier_character_set_2,31,1646,1647
r,sym_identifier_character_set_2,32,1649,1747
r,sym_identifier_character_set_2,33,1749,1749
r,sym_identifier_character_set_2,34,1765,1766
r,sym_identifier_character_set_2,35,1774,1775
r,sym_identifier_character_set_2,36,1786,1788
r,sym_identifier_character_set_2,37,1791,1791
r,sym_identifier_character_set_2,38,1808,1808
r,sym_identifier_character_set_2,39,1810,1839
r,sym_identifier_character_set_2,40,1869,1957
r,sym_identifier_character_set_2,41,1969,1969
r,sym_identifier_character_set_2,42,1994,2026
r,sym_identifier_character_set_2,43,2036,2037
r,sym_identifier_character_set_2,44,2042,2042
r,sym_identifier_character_set_2,45,2048,2069
r,sym_identifier_character_set_2,46,2074,2074
r,sym_identifier_character_set_2,47,2084,2084
r,sym_identifier_character_set_2,48,2088,2088
r,sym_identifier_character_set_2,49,2112,2136
r,sym_identifier_character_set_2,50,2144,2154
r,sym_identifier_character_set_2,51,2160,2183
r,sym_identifier_character_set_2,52,2185,2190
r,sym_identifier_character_set_2,53,2208,2249
r,sym_identifier_character_set_2,54,2308,2361
r,sym_identifier_character_set_2,55,2365,2365
r,sym_identifier_character_set_2,56,2384,2384
r,sym_identifier_character_set_2,57,2392,2401
r,sym_identifier_character_set_2,58,2417,2432
r,sym_identifier_character_set_2,59,2437,2444
r,sym_identifier_character_set_2,60,2447,2448
r,sym_identifier_character_set_2,61,2451,2472
r,sym_identifier_character_set_2,62,2474,2480
r,sym_identifier_character_set_2,63,2482,2482
r,sym_identifier_character_set_2,64,2486,2489
r,sym_identifier_character_set_2,65,2493,2493
r,sym_identifier_character_set_2,66,2510,2510
r,sym_identifier_character_set_2,67,2524,2525
r,sym_identifier_character_set_2,68,2527,2529
r,sym_identifier_character_set_2,69,2544,2545
r,sym_identifier_character_set_2,70,2556,2556
r,sym_identifier_character_set_2,71,2565,2570
r,sym_identifier_character_set_2,72,2575,2576
r,sym_identifier_character_set_2,73,2579,2600
r,sym_identifier_character_set_2,74,2602,2608
r,sym_identifier_character_set_2,75,2610,2611
r,sym_identifier_character_set_2,76,2613,2614
r,sym_identifier_character_set_2,77,2616,2617
