state_id,language,rule,symbol,path
S001291,nim,_declaration,let_section,$.members[9]
S001291,nim,_declaration,var_section,$.members[10]
S001291,nim,_declaration,type_section,$.members[11]
S001292,nim,proc_declaration,_routine_declaration,$.members[1]
S001293,nim,func_declaration,_routine_declaration,$.members[1]
S001294,nim,method_declaration,_routine_declaration,$.members[1]
S001295,nim,iterator_declaration,_routine_declaration,$.members[1]
S001296,nim,macro_declaration,_routine_declaration,$.members[1]
S001297,nim,template_declaration,_routine_declaration,$.members[1]
S001298,nim,converter_declaration,_routine_declaration,$.members[1]
S001299,nim,_routine_declaration,_symbol,$.members[0].content.members[0]
S001299,nim,_routine_declaration,exported_symbol,$.members[0].content.members[1]
S001299,nim,_routine_declaration,term_rewriting_pattern,$.members[1].content.members[0]
S001299,nim,_routine_declaration,generic_parameter_list,$.members[2].content.members[0]
S001299,nim,_routine_declaration,parameter_declaration_list,$.members[3].members[0].content.members[0]
S001299,nim,_routine_declaration,type_expression,$.members[3].members[1].members[0].members[1].content
S001299,nim,_routine_declaration,pragma_list,$.members[3].members[2].content.members[0]
S001299,nim,_routine_declaration,statement_list,$.members[4].members[0].members[1].content
S001300,nim,generic_parameter_list,_parameter_declaration_list,$.members[1].members[0]
S001300,nim,generic_parameter_list,_bracket_close,$.members[2]
S001301,nim,term_rewriting_pattern,_semi_statement_list,$.members[1].content
S001301,nim,term_rewriting_pattern,_curly_close,$.members[2]
S001302,nim,using_section,_variable_declaration_section,$.members[1]
S001303,nim,const_section,_variable_declaration_section,$.members[1]
S001304,nim,let_section,_variable_declaration_section,$.members[1]
S001305,nim,var_section,_variable_declaration_section,$.content.members[1]
S001306,nim,_variable_declaration_section,variable_declaration,$.members[0]
S001306,nim,_variable_declaration_section,_layout_start,$.members[1].members[0]
S001306,nim,_variable_declaration_section,variable_declaration,$.members[1].members[1].content.members[0]
S001306,nim,_variable_declaration_section,_layout_terminator,$.members[1].members[1].content.members[1]
S001306,nim,_variable_declaration_section,_layout_end,$.members[1].members[2]
S001307,nim,variable_declaration,symbol_declaration_list,$.members[0].members[0]
S001307,nim,variable_declaration,type_expression,$.members[0].members[1].members[1].content
S001307,nim,variable_declaration,_expression_with_post_block,$.members[0].members[2].members[0].members[1].content
S001307,nim,variable_declaration,symbol_declaration_list,$.members[1].members[0]
S001307,nim,variable_declaration,_expression_with_post_block,$.members[1].members[1].members[0].members[1].content
S001308,nim,type_section,type_declaration,$.members[1].members[0]
S001308,nim,type_section,_layout_start,$.members[1].members[1].members[0]
S001308,nim,type_section,type_declaration,$.members[1].members[1].members[1].content.members[0]
S001308,nim,type_section,_layout_terminator,$.members[1].members[1].members[1].content.members[1]
S001308,nim,type_section,_layout_end,$.members[1].members[1].members[2]
S001309,nim,type_declaration,type_symbol_declaration,$.members[0]
S001309,nim,type_declaration,_type_definition,$.members[1].members[0].members[1]
S001310,nim,type_symbol_declaration,_symbol,$.members[0].content.members[0]
S001310,nim,type_symbol_declaration,exported_symbol,$.members[0].content.members[1]
S001310,nim,type_symbol_declaration,generic_parameter_list,$.members[1].members[0]
S001310,nim,type_symbol_declaration,pragma_list,$.members[2].members[0].content
S001311,nim,_type_definition,type_expression,$.members[0]
S001311,nim,_type_definition,enum_declaration,$.members[1]
S001311,nim,_type_definition,object_declaration,$.members[2]
S001311,nim,_type_definition,concept_declaration,$.members[3]
S001311,nim,_type_definition,_distinct_declaration,$.members[4].content
S001311,nim,_type_definition,_ref_declaration,$.members[5].content
S001311,nim,_type_definition,_pointer_declaration,$.members[6].content
S001311,nim,_type_definition,_tuple_declaration,$.members[7].content
S001311,nim,_type_definition,_call_extended,$.members[8].content
S001312,nim,_distinct_declaration,_type_definition,$.members[1]
S001313,nim,_ref_declaration,_type_definition,$.members[1]
S001314,nim,_pointer_declaration,_type_definition,$.members[1]
S001315,nim,enum_declaration,enum_field_declaration,$.members[1].members[0].content.members[0]
S001315,nim,enum_declaration,_layout_start,$.members[1].members[1].members[0]
S001315,nim,enum_declaration,enum_field_declaration,$.members[1].members[1].members[1].content.members[0].content.members[0]
S001315,nim,enum_declaration,_layout_terminator,$.members[1].members[1].members[1].content.members[1]
S001315,nim,enum_declaration,_layout_end,$.members[1].members[1].members[2]
S001316,nim,enum_field_declaration,symbol_declaration,$.content.members[0]
S001316,nim,enum_field_declaration,_expression,$.content.members[1].members[0].members[1].content
S001317,nim,_tuple_declaration,_layout_start,$.members[1].members[0]
S001317,nim,_tuple_declaration,_identifier_declaration,$.members[1].members[1].content.members[0].content
S001317,nim,_tuple_declaration,_layout_terminator,$.members[1].members[1].content.members[1]
S001317,nim,_tuple_declaration,_layout_end,$.members[1].members[2]
S001318,nim,object_declaration,pragma_list,$.members[1].members[0].content
S001318,nim,object_declaration,type_expression,$.members[2].members[0].members[1].content
S001318,nim,object_declaration,_object_field_declaration_list,$.members[3].members[0].content
S001319,nim,_object_field_declaration_branch_list,_object_field_declaration,$.members[0]
S001319,nim,_object_field_declaration_branch_list,_object_field_declaration_list,$.members[1]
S001319,nim,_object_field_declaration_branch_list,_layout_empty,$.members[2]
S001320,nim,_object_field_declaration_list,_layout_start,$.members[0]
S001320,nim,_object_field_declaration_list,_object_field_declaration,$.members[1].content.members[0]
S001320,nim,_object_field_declaration_list,_layout_terminator,$.members[1].content.members[1]
S001320,nim,_object_field_declaration_list,_layout_end,$.members[2]
S001321,nim,_object_field_declaration,_identifier_declaration,$.members[0].content
S001321,nim,_object_field_declaration,conditional_declaration,$.members[1]
S001321,nim,_object_field_declaration,variant_declaration,$.members[2]
S001321,nim,_object_field_declaration,nil_literal,$.members[3]
S001322,nim,conditional_declaration,_expression,$.content.members[1].content
S001322,nim,conditional_declaration,_object_field_declaration_branch_list,$.content.members[3].content.content
S001322,nim,conditional_declaration,_elif_declaration_branch,$.content.members[4].content.content.members[0].content
S001322,nim,conditional_declaration,_else_declaration_branch,$.content.members[4].content.content.members[1].content
S001322,nim,conditional_declaration,_inhibit_keyword_termination,$.content.members[4].content.content.members[2]
S001323,nim,_elif_declaration_branch,_expression,$.members[1].content
S001323,nim,_elif_declaration_branch,_object_field_declaration_branch_list,$.members[3].content.content
S001324,nim,variant_declaration,_variant_declaration_body,$.members[1]
S001325,nim,_variant_declaration_body,variant_discriminator_declaration,$.content.members[0]
S001325,nim,_variant_declaration_body,_of_declaration_branch,$.content.members[2].content.content.content
S001325,nim,_variant_declaration_body,_inhibit_keyword_termination,$.content.members[3].members[0]
S001325,nim,_variant_declaration_body,_else_declaration_branch,$.content.members[4].members[0].content.content
S001326,nim,variant_discriminator_declaration,_identifier_declaration,$
S001327,nim,_of_declaration_branch,_case_of,$.members[0].content
S001327,nim,_of_declaration_branch,expression_list,$.members[1].content
S001327,nim,_of_declaration_branch,_object_field_declaration_branch_list,$.members[3].content.content
S001328,nim,_else_declaration_branch,_object_field_declaration_branch_list,$.members[2].content.content
S001329,nim,concept_declaration,_concept_parameter_list,$.members[1].content.members[0].content
S001329,nim,concept_declaration,refinement_list,$.members[2].members[0].members[1].content
S001329,nim,concept_declaration,_block_statement_list,$.members[3].members[0].content.content
S001330,nim,refinement_list,type_expression,$.members[0]
S001330,nim,refinement_list,type_expression,$.members[1].content.members[1]
S001331,nim,_concept_parameter_list,_concept_parameter,$.members[0]
S001331,nim,_concept_parameter_list,_concept_parameter,$.members[1].content.members[1]
S001332,nim,_concept_parameter,_symbol,$.members[0]
S001332,nim,_concept_parameter,_concept_pointer_parameter,$.members[1].content
S001332,nim,_concept_parameter,_concept_ref_parameter,$.members[2].content
S001332,nim,_concept_parameter,_concept_static_parameter,$.members[3].content
S001332,nim,_concept_parameter,_concept_type_parameter,$.members[4].content
S001332,nim,_concept_parameter,_concept_var_parameter,$.members[5].content
S001333,nim,_concept_pointer_parameter,_symbol,$.members[1]
S001334,nim,_concept_ref_parameter,_symbol,$.members[1]
S001335,nim,_concept_static_parameter,_symbol,$.members[1]
S001336,nim,_concept_type_parameter,_symbol,$.members[1]
S001337,nim,_concept_var_parameter,_symbol,$.members[1]
S001338,nim,_expression_with_post_block,_expression_with_call_do,$.members[0]
S001338,nim,_expression_with_post_block,_call_block,$.members[1].content
S001338,nim,_expression_with_post_block,_command_block,$.members[2].content
S001338,nim,_expression_with_post_block,_dot_generic_call_block,$.members[3].content
S001338,nim,_expression_with_post_block,_infix_extended,$.members[4].content
S001338,nim,_expression_with_post_block,_prefix_extended,$.members[5].content
S001339,nim,_expression_with_call_do,_expression,$.members[0]
S001339,nim,_expression_with_call_do,_call_do,$.members[1].content
S001339,nim,_expression_with_call_do,_command_complex_expression,$.members[2].content
S001339,nim,_expression_with_call_do,_dot_generic_call_do,$.members[3].content
S001340,nim,_expression,_simple_expression,$.members[0]
S001340,nim,_expression,proc_expression,$.members[1]
S001340,nim,_expression,func_expression,$.members[2]
S001340,nim,_expression,iterator_expression,$.members[3]
S001340,nim,_expression,block,$.members[4]
S001340,nim,_expression,if,$.members[5]
S001340,nim,_expression,when,$.members[6]
S001340,nim,_expression,case,$.members[7]
S001340,nim,_expression,try,$.members[8]
S001340,nim,_expression,for,$.members[9]
S001341,nim,_simple_expression,_simple_expression_command_start,$.members[0]
S001341,nim,_simple_expression,_prefix_expression,$.members[1].content
S001342,nim,_simple_expression_command_start,_basic_expression,$.members[0]
S001342,nim,_simple_expression_command_start,_command_expression,$.members[1].content
S001342,nim,_simple_expression_command_start,_infix_expression,$.members[2].content
S001342,nim,_simple_expression_command_start,_prefix_expression_command_start,$.members[3].content
S001343,nim,_basic_expression,_literal,$.members[0]
S001343,nim,_basic_expression,_symbol,$.members[1]
S001343,nim,_basic_expression,array_construction,$.members[2]
S001343,nim,_basic_expression,curly_construction,$.members[3]
S001343,nim,_basic_expression,tuple_construction,$.members[4]
S001343,nim,_basic_expression,cast,$.members[5]
S001343,nim,_basic_expression,parenthesized,$.members[6]
