language,construct_id,construct,required,required_state,ts_required,semantic_required,ts_match_count,ts_evidence_names,requirement_class,requirement_vector_13,implementation_class,implementation_role_vector,uast_structures,uasf_seed,semantic_axes,uast_relations,uast_fields,uast_layers,current_frontend_capability,missing,ROLE_MODULE_SCOPE,ROLE_IMPORT,ROLE_DECLARATION,ROLE_BINDING,ROLE_ASSIGNMENT,ROLE_FUNCTION,ROLE_PARAMETER,ROLE_CALL_DISPATCH,ROLE_MEMBER_ACCESS,ROLE_INDEX_SLICE,ROLE_LITERAL,ROLE_CONTAINER_AGGREGATE,ROLE_ITERATION,ROLE_CONTROL_BRANCH,ROLE_CONTROL_TRANSFER,ROLE_CLOSURE_CAPTURE,ROLE_COMPREHENSION,ROLE_PATTERN,ROLE_EXCEPTION,ROLE_ASYNC_CONCURRENCY,ROLE_TYPE_DECL,ROLE_TYPE_EXPR,ROLE_GENERIC,ROLE_MEMORY_REFERENCE,ROLE_CONVERSION_ASSERT,ROLE_ANNOTATION_MODIFIER,ROLE_MACRO_COMPILETIME,ROLE_FFI_ABI,ROLE_SYNCHRONIZATION,ROLE_OPERATOR,ROLE_LABEL_GOTO,ROLE_OWNERSHIP_LIFETIME
nim,C028,Yield,1,TS,1,?,2,yield;yield_statement,RQ_acef691e94fc,1111?1??11111,IMPL_1b3347bc01b3,00000000000000100000000000000000,YieldExpr,UASF_0223,data.flow;evaluation.order;nodes.expression;operations,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before;operation.kind,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;operands;operation;results;semantic_facets;source_span;value,data.flow;evaluation;structure.expression,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
csharp,C028,Yield,1,BOTH,1,1,2,yield;yield_statement,RQ_acef691e94fc,1111?1??11111,IMPL_1b3347bc01b3,00000000000000100000000000000000,YieldExpr,UASF_0223,data.flow;evaluation.order;nodes.expression;operations,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before;operation.kind,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;operands;operation;results;semantic_facets;source_span;value,data.flow;evaluation;structure.expression,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,C028,Yield,1,BOTH,1,1,2,yield;yield_statement,RQ_acef691e94fc,1111?1??11111,IMPL_1b3347bc01b3,00000000000000100000000000000000,YieldExpr,UASF_0223,data.flow;evaluation.order;nodes.expression;operations,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before;operation.kind,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;operands;operation;results;semantic_facets;source_span;value,data.flow;evaluation;structure.expression,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kotlin,C028,Yield,1,SEM,0,1,0,,RQ_acef691e94fc,1111?1??11111,IMPL_1b3347bc01b3,00000000000000100000000000000000,YieldExpr,UASF_0223,data.flow;evaluation.order;nodes.expression;operations,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before;operation.kind,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;operands;operation;results;semantic_facets;source_span;value,data.flow;evaluation;structure.expression,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swift,C028,Yield,1,TS,1,?,1,yield,RQ_acef691e94fc,1111?1??11111,IMPL_1b3347bc01b3,00000000000000100000000000000000,YieldExpr,UASF_0223,data.flow;evaluation.order;nodes.expression;operations,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before;operation.kind,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;operands;operation;results;semantic_facets;source_span;value,data.flow;evaluation;structure.expression,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r,C029,Try,1,SEM,0,1,0,,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
go,C029,Try,1,SEM,0,1,0,,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rust,C029,Try,1,BOTH,1,1,2,try_block;try_expression,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cpp,C029,Try,1,BOTH,1,1,3,constructor_try_statement;seh_try_statement;try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c,C029,Try,1,TS,1,?,1,seh_try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
python,C029,Try,1,BOTH,1,1,1,try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zig,C029,Try,1,TS,1,?,1,try_expression,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
julia,C029,Try,1,TS,1,?,1,try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nim,C029,Try,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
csharp,C029,Try,1,BOTH,1,1,1,try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
java,C029,Try,1,BOTH,1,1,1,try_statement,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kotlin,C029,Try,1,BOTH,1,1,1,try_expression,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
swift,C029,Try,1,TS,1,?,1,try_expression,RQ_db1dbd82fe87,11111111?1111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
r,C030,CatchExcept,1,SEM,0,1,0,,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
go,C030,CatchExcept,1,SEM,0,1,0,,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rust,C030,CatchExcept,1,SEM,0,1,0,,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cpp,C030,CatchExcept,1,BOTH,1,1,3,catch;catch_clause;seh_except_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c,C030,CatchExcept,1,TS,1,?,1,seh_except_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
python,C030,CatchExcept,1,BOTH,1,1,1,except_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zig,C030,CatchExcept,1,TS,1,?,2,catch;catch_expression,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
julia,C030,CatchExcept,1,TS,1,?,2,catch;catch_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nim,C030,CatchExcept,1,TS,1,?,1,except_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
csharp,C030,CatchExcept,1,BOTH,1,1,4,catch;catch_clause;catch_declaration;catch_filter_clause,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
java,C030,CatchExcept,1,BOTH,1,1,4,catch;catch_clause;catch_formal_parameter;catch_type,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kotlin,C030,CatchExcept,1,BOTH,1,1,2,catch;catch_block,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
swift,C030,CatchExcept,1,TS,1,?,2,catch_block;catch_keyword,RQ_f3b2ce1a487b,1111111111111,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000,TryStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
r,C031,Finally,1,SEM,0,1,0,,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
go,C031,Finally,1,SEM,0,1,0,,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rust,C031,Finally,1,SEM,0,1,0,,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cpp,C031,Finally,1,BOTH,1,1,2,__finally;seh_finally_clause,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c,C031,Finally,1,TS,1,?,2,__finally;seh_finally_clause,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
python,C031,Finally,1,BOTH,1,1,2,finally;finally_clause,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zig,C031,Finally,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
julia,C031,Finally,1,TS,1,?,2,finally;finally_clause,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nim,C031,Finally,1,TS,1,?,2,finally;finally_branch,RQ_a52f81386342,111111?11111?,IMPL_e72e7955b098,00000000000000100010000000000000,DeferCleanupStmt,UASF_0183,control.flow;effects.control;evaluation.order,control.false;control.loop_back;control.next;control.true;effect.has;evaluation.before,attributes;branches;condition;effects;evaluation_order;extensions;id;kind;semantic_facets;source_span,control.flow;effect;evaluation,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
