truth_id,antecedent,consequent,support,confidence_percent,counterexamples,languages,targets,domains,classification,productive_closure_rule
T275628,primitive:ASSIGNMENT+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T276768,primitive:ASSIGNMENT+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T279120,primitive:CALL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T284918,primitive:LITERAL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T286061,primitive:LITERAL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T287945,primitive:LOAD+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T292588,primitive:MUL+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293220,primitive:NE+primitive:RETURN,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293418,primitive:NE+primitive_family:BINDING,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293520,primitive:NE+primitive_family:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293622,primitive:NE+primitive_family:COMPARE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293724,primitive:NE+primitive_family:CONTROL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293826,primitive:NE+primitive_family:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T293928,primitive:NE+primitive_family:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294118,primitive:NE+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294220,primitive:NE+result:statement,family:OPERATION,6,100,0,c|go,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294322,primitive:NE+result:value,family:OPERATION,6,100,0,c|go,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294520,primitive:NE+uast:AssignStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294622,primitive:NE+uast:CallExpr,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294724,primitive:NE+uast:ClosureExpr,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T294826,primitive:NE+uast:IfStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295030,primitive:NE+uast:LiteralExpr,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295132,primitive:NE+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295234,primitive:NE+uast:OperationExpr,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295336,primitive:NE+uast:ReturnStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295438,primitive:NE+uast:Scope,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T295540,primitive:NE+uast:SymbolRef,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T298700,primitive:RETURN+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T303078,primitive_family:BINDING+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T307589,primitive_family:COMPARE+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T308633,primitive_family:COMPARE+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T309578,primitive_family:CONTROL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T311590,primitive_family:LITERAL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T316964,primitive_family:OPERATION+uast:AssignStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T317270,primitive_family:OPERATION+uast:IfStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T317474,primitive_family:OPERATION+uast:LiteralExpr,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T317780,primitive_family:OPERATION+uast:ReturnStmt,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T326464,uast:IfStmt+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T0866,control_flow:structured+family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,control,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T2593,control_flow:structured+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T4293,control_flow:structured+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,control,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T4798,control_flow:structured+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,control,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T5691,control_flow:structured+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,control,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T6831,control_flow:structured+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,control,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T9191,family:BINDING+family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T10978,family:BINDING+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T12678,family:BINDING+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T13183,family:BINDING+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T14076,family:BINDING+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T15216,family:BINDING+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T19323,family:CALL+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T21028,family:CALL+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T22429,family:CALL+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T25768,family:COMPARE+family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T26392,family:COMPARE+kind:IndexExpr,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T26601,family:COMPARE+kind:ModuleDecl,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T27445,family:COMPARE+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T27759,family:COMPARE+operand:operand,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T29105,family:COMPARE+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T29498,family:COMPARE+operation:UNSUPPORTED.ASSIGN.TARGET,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T29602,family:COMPARE+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T30479,family:COMPARE+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T31595,family:COMPARE+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T32430,family:COMPARE+uast:IndexExpr,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T32639,family:COMPARE+uast:ModuleDecl,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T33583,family:CONTROL+family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T35310,family:CONTROL+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T37010,family:CONTROL+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T37515,family:CONTROL+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T38408,family:CONTROL+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T39548,family:CONTROL+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T41559,family:LITERAL+family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T43353,family:LITERAL+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T45058,family:LITERAL+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T45563,family:LITERAL+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T46459,family:LITERAL+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T47602,family:LITERAL+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T51279,family:LOAD+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T52984,family:LOAD+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T54385,family:LOAD+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60286,family:LOGICAL_UNARY+operation:UNSUPPORTED.ASSIGN.TARGET,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T63608,family:OPERATION+kind:IfStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T63812,family:OPERATION+kind:LiteralExpr,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T64118,family:OPERATION+kind:ReturnStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T64628,family:OPERATION+operand:condition,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T64730,family:OPERATION+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T64832,family:OPERATION+operand:expression,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T65036,family:OPERATION+operand:operand,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T65444,family:OPERATION+operand:target,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T65546,family:OPERATION+operand:then,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T65750,family:OPERATION+operation:ASSIGNMENT,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T66050,family:OPERATION+operation:LITERAL,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T66342,family:OPERATION+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T66532,family:OPERATION+operation:RETURN,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67090,family:OPERATION+primitive:ASSIGNMENT,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67390,family:OPERATION+primitive:LITERAL,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67682,family:OPERATION+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67872,family:OPERATION+primitive:RETURN,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T68070,family:OPERATION+primitive_family:BINDING,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T68274,family:OPERATION+primitive_family:COMPARE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T68376,family:OPERATION+primitive_family:CONTROL,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T68478,family:OPERATION+primitive_family:LITERAL,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T69172,family:OPERATION+uast:AssignStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T69478,family:OPERATION+uast:IfStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T69682,family:OPERATION+uast:LiteralExpr,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T69988,family:OPERATION+uast:ReturnStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T86933,kind:CallExpr+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T88638,kind:CallExpr+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T90039,kind:CallExpr+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T94175,kind:ClosureExpr+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T95875,kind:ClosureExpr+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T97273,kind:ClosureExpr+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T100523,kind:IfStmt+kind:ModuleDecl,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T101395,kind:IfStmt+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T103095,kind:IfStmt+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T103600,kind:IfStmt+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T104493,kind:IfStmt+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T105633,kind:IfStmt+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T106705,kind:IfStmt+uast:ModuleDecl,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T107456,kind:IndexExpr+kind:ModuleDecl,kind:AssignStmt,6,100,0,c|go|python,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T108493,kind:IndexExpr+operand:left,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T108596,kind:IndexExpr+operand:operand,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T108803,kind:IndexExpr+operand:right,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T111417,kind:IndexExpr+primitive_family:COMPARE,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T112854,kind:IndexExpr+uast:ModuleDecl,kind:AssignStmt,6,100,0,c|go|python,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T114362,kind:LiteralExpr+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T116067,kind:LiteralExpr+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T116572,kind:LiteralExpr+operation:UNSUPPORTED.EXPRESSION.OPERAND,kind:AssignStmt,6,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T117468,kind:LiteralExpr+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T118611,kind:LiteralExpr+primitive_family:OPERATION,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121082,kind:ModuleDecl+operand:condition,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121184,kind:ModuleDecl+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121492,kind:ModuleDecl+operand:operand,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122009,kind:ModuleDecl+operand:then,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122819,kind:ModuleDecl+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124174,kind:ModuleDecl+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124773,kind:ModuleDecl+primitive_family:COMPARE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T126048,kind:ModuleDecl+uast:IfStmt,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T126150,kind:ModuleDecl+uast:IndexExpr,kind:AssignStmt,6,100,0,c|go|python,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T127651,kind:OperationExpr+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T129351,kind:OperationExpr+operation:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T130749,kind:OperationExpr+primitive:NE,kind:AssignStmt,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T134166,kind:ReturnStmt+operand:else,kind:AssignStmt,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
