witness_id,demand_primitive,closure_primitive,classification,exact_existing,parameterized_existing,derived_existing
CASE_ba2091f6bf808183a6b9ef5d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_f95cb300b1bde0df01f1bae3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5aa8735b9ae7ba627dc7cb47,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_8207b07176508d23b6f7f708,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_cce76cd0bbd4c5095570b5e2,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_31a9f8c20cbed20413a75540,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_8294b75d38ddc69c210be1a7,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_6275242599a68cd0b461f77d,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_dffe4605c3f777f5529873b7,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_302deee3977e33fd1f468399,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_86971b705c693d37bee68dad,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_10989dcb73d1c7d41efada80,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_723ad088bd084eaa7b283e9d,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_d3fff76c26de02de59ae321d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_57f903363241ed8366e6a00c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f9911800afbe8725a71cae23,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1f1c34b61d1403a8a083604e,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_810b782d8c51434433e65c3f,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_ca40b0f2d04d6cb034babc7e,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ee5af14287f4883d09e56b3e,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_93e9bdad8bb4fc0a9ece75ee,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_967a96a92faa0bdeac1fe3b1,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_faca127f4e4daafbc41ff69d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_967a96a92faa0bdeac1fe3b1,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_46a86edf86c98b5c563c8f3e,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_a2fa248f45c3a4214174ae9a,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1b8107bffd4eea2f0beb900c,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_56b9dbc40adc71b5e49febd0,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_41d95e6d5094a9b7681663ec,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1ed6c6bfce984189bb2bbfc2,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_5ad11def79baa62041483894,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_d450d27d5ca6d07ac3016bca,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_49b94d375f26f2c8c33aeeb2,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_bf8b1d2682d9e8a4f0accbf8,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_41d95e6d5094a9b7681663ec,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_8d9c8f677b9038ca5c14053e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_52c5bfbe7663efbcab25502a,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_405af3a6a7896c9db049598c,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_7b232dc97a25ac9cd6877e34,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_5e2872e246a72be8f164db81,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_fdb5a37eb12988a0af887bbf,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_c2dbec2b59bff68c139e7bd9,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_6b0752e726e10cd58189886b,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_29248a86067b5f2ae449795e,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_c0f18f5896b2ab541c831fee,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_199138151d2b59b78c8d6a11,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_35c17e79ed0f784f735566d4,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_7bd7f2d0c4a02c41bdea131f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5853fc7f331cf5757ea08d59,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_76ab454be5107c76c508fd98,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9f9bfc9f596e03399b7d2b63,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_02c3ae4efac4c25961987e07,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fac1bf97d4b7ab27e80676b0,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_623dc5c113680a0b2c2f06c6,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_8161622727e704677f8620ce,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4fe68381d6cbca85e1a6f646,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_2eb4bdd3b796220967abd748,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_133852f2729a92edd5c48a95,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_3134e2f6b9b6ac2f52b0d205,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_20de96fb7236c411fc8069b2,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_c6e50837126f0b24a45027cb,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_7c75dfba555679bfb90e6a45,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_281bd77261ed17f27f760bb9,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_6e91155a5f3b93cc1ccc88b5,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_7cef38569dcf7ff583e0335f,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_774e5b760047ea4e1833a946,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_ceb41eef4a2bd5bf218d7b7f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_71f5d03e7a1bca9e62e0db41,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_0026c2de3f68e674c153f99d,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_67ab3dca92244bd4ce73d355,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_bdd8e2a70eabcc43a8bdcebb,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_845bf012c7d6366e29fdb222,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_5aa8735b9ae7ba627dc7cb47,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_00239e3cdb33d0e02ec7e0f5,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f3ed16462d54bbfe32558729,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_774e5b760047ea4e1833a946,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_302deee3977e33fd1f468399,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_f9911800afbe8725a71cae23,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_eba77cc17bd07829ac2d9b55,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_a384621d6ab65d72665ea123,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c5e5b008348b6ada68dc02fd,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_70c472bdee7957067141c0a3,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_5d469e4d02a94ff33dba8452,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_f296f67d236339dc84b875ec,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_bf7d64d016437dba8a683356,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_00239e3cdb33d0e02ec7e0f5,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_87670d01a3ee3e7fa0bc6b87,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_30806ae2d125f070ae5cfd20,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_fd3cc3c1f0da2c1a0b5c1887,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_9509dc8645eb9ab23b9b5a3d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3164e0e681f9a41653b6d292,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_4f49b3d43d9087af53d7f0ff,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_c12c44a65e80b6a3a232f193,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa4b2bc8a1be056bbc9814de,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9a9105065758a88f3330c749,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_d51c5006970f9b6a9da333b4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_20de96fb7236c411fc8069b2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_22b7a5cc09e5c2a328e6ecc8,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_723ad088bd084eaa7b283e9d,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_09a718e79a6eb2a9446fecfa,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_7ac0282972fd8dab649931d5,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_6f650350a979929844b552f3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f9911800afbe8725a71cae23,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_502b8c28e5fb89d18e6ea5f9,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2b207ad16aac4dc8b2bf278d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_98e47622f8f9739a44c020b9,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_163bb50aafcd4c39c3c089dc,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_6e75b93ef1c9a07115d237a3,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_f883dc993c2338f62c015405,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_8cb89d76da30b4d0aa677455,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_a336a5526b0dc0e1bfe8baf4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_8d9c8f677b9038ca5c14053e,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9a9105065758a88f3330c749,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_2ef86b2b178021107ed6293c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_087fb51491877e515d147580,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_8ea24faedfadaadbddb6be57,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5d469e4d02a94ff33dba8452,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9fe46966091e64287ff22137,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_a954525a950dd7da38a8cf2a,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_896a8733dbe3f926f9080a6a,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_3761bc5855e69217f5b701b8,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2ea2ee3cdbafdd67b9a92dfc,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_ca0b08e2c32fb697d44c6598,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2ef86b2b178021107ed6293c,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_3b8c33fbb2fac017dab700bb,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_5bc710ce1e200c11438e54cd,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_029c543d399f0c75374b9240,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_05ac871dbb1dbe748ec7de8d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_acd84f6339179c35715b287b,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_199138151d2b59b78c8d6a11,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_a69a80f1236c6888ce868269,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_b4da2f1d8c1462a561f889af,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_845bf012c7d6366e29fdb222,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_ceb41eef4a2bd5bf218d7b7f,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_60a55dad17b66b0c4dab7960,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_ff7170c3d8282dc45d5f2e11,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_77a27ee7f1b4873e6639ba17,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_bf9855c0fb2d0c2cd7556404,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_9fe46966091e64287ff22137,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_72dc7903682751af9af3177b,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_5e2872e246a72be8f164db81,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c9abb1b2ce21d0e64fa6a082,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9bce787cfb0cf8a269b1315e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_140e31638b30118ffb42abd6,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_5cc57073d2501476a54611b2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_26279df164a475e3b50d38c6,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c8309016cdc7f33d032ffc8c,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_f78c9b8880ccb29081111fc8,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f2a9f822e60495a10dfed15b,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_92ab4c811b4723aaec3eebb4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_35c17e79ed0f784f735566d4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9224f86edd29f674491ab538,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_09a718e79a6eb2a9446fecfa,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9553af888a5329232f1a1dd7,LOGICAL_BINARY:AND,LOGICAL_BINARY:AND,EXACT_EXISTING,true,false,false
CASE_c03d8919b2654917d7799e4b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6b0752e726e10cd58189886b,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_4f1a09e547819aaa78e2e7ad,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f7c63116460117afdd9cb05b,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_985ad869fa251f165f60f2be,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b387ef22f6310bbcc97de0b2,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_a0ee9a8b8ef20194c6d3bf27,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ef4abb4a559df45c21bd1eb4,LOGICAL_NOT,LOGICAL_NOT,EXACT_EXISTING,true,false,false
CASE_6de972491a17878efd2ff452,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_3c5ac258d4bcda6eb41260e9,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_5aa8735b9ae7ba627dc7cb47,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9cab078abe49f7e0d9a87d2b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_797b5bc32528d711c05ba332,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_545ab7cc5db1ac73f8a9a8e0,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b347bbd86a1d61f462c70d8b,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_22f4f57524922744036d00c9,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2f4e81ff80f5040c61d801c1,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_dd0c314e5f50dede54615559,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_768931787508ff07ba5a9aa9,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_6f650350a979929844b552f3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_1ed6c6bfce984189bb2bbfc2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2b9bc205a9ce15bdb1beb1aa,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_91938034d9b00fee2804cd92,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2ea2ee3cdbafdd67b9a92dfc,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_cabd7d6825ea93aca9c6be29,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_4fe68381d6cbca85e1a6f646,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_cf818ed6301858e8b1401750,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ece57cceba11c3d2662f58e7,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_46a86edf86c98b5c563c8f3e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9b9b306993881e7db8b5d141,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_5d780ddd1ef93a661e3d0079,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ec4f8321a5ed65709e97181c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0ee77207ff491cb99f727cd0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_005b7c3d281e1d647fc238f1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_eb272d1ddf71503dbb506ed5,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_efe9f69a4a1e0987fd0942a2,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_ee5af14287f4883d09e56b3e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fd3cc3c1f0da2c1a0b5c1887,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_2aa5b2f0db32dfda68a4bca9,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2e3bd074124068cd818ae641,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_31247782d5f6c185ce7a67f1,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d1fe03adb18d357ddac81308,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9553af888a5329232f1a1dd7,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_32c157acf72e8f05c72852d7,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2f4e81ff80f5040c61d801c1,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_d727c3ec25c4b28648e795a1,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_f9cc2788654c7b89ca981cca,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_0c94dae2bf02a0f2e5ba2e1e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_028f6d79088be560cbd68455,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_0974ee939a0336a4e061a0b7,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9bb0cf071877c609164377fc,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_fc6803426b8abb47a065a385,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_e4a64c812f971c4de45b2c95,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3b1361ff3c0e07bae609c911,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_5dcbd8b2099c5d93690bd9bd,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_01e7c956bcf668885da42147,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_37df8e4980c90946660a8103,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_7aec13eec47712682574f5c6,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_621ce70f92436aba12e4aff3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3c59aefb43732cfd936bccaa,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_624208f77e93c712011fdc84,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_634aa4c766c66e363fb03640,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4e3925c2fa6159ca4c79cbce,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_957692dd0c6737681fb68045,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_0dacdee1cf76fc118f8be365,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_61d4f1b62fd5dbeaa240ca4a,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7ac0282972fd8dab649931d5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4440739e6f58ea59d3cb6a33,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_99cb2cb024318d53df8069c4,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9edc650ff72f10f102ac2c12,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_717948dbda6a1945cdf28ca3,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_184637bfdcbabf1a54332caa,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_adb2de28bb6c6580fca3e796,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_04e1be04752b1ccbd79c6abb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b9759dcb42d8f87b21c6b006,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_a1df349b5e7f3b5ae9c783eb,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3d5248fe2c046db24af99438,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_5e3f3923325c950385651629,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_82ebe6cbdac28e2a8a44e7da,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_e818ecf50c79726f99259daa,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_7645743bf17455380a5732dc,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_8ff705ced804d125a8a16809,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_070635b72446e458fbd2a38e,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_6de66dd42e968dece37ae7cb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_36717524a0bb557bdd8bed35,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_8a6644a3677f05b60407e118,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_56b9dbc40adc71b5e49febd0,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_e5aee4c98fa1ba57ee9ee4ad,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6f650350a979929844b552f3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_e200d6288334da1735c7398f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_e32bc5876e746bedc1ce6997,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d6195700e89da48241ad4c14,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3af24576fb83864be23e9e01,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_39eed1f9a671d3b8099a44d4,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
